"year","sequence","rider_name","team_name","position"
2004,9,"Hayden, Nicky","?",4
2004,9,"Bayliss, Troy","?",5
2004,9,"Checa, Carlos","?",6
2004,9,"Capirossi, Loris","?",7
2004,9,"Hopkins, John","?",8
2004,9,"Barros, Alex","?",9
2004,9,"Hodgson, Neil","?",10
2004,9,"Xaus, Ruben","?",11
2004,9,"Biaggi, Max","?",12
2004,9,"Byrne, Shane","?",13
2004,9,"Tamada, Makoto","?",14
2004,9,"Nakano, Shinya","?",15
2004,9,"Mcwilliams, Jeremy","?",16
2004,9,"Roberts Jr, Kenny","?",17
2004,9,"Aoki, Nobuatsu","?",18
2004,9,"Hofmann, Alex","?",19
2004,9,"Fabrizio, Michel","?",20
2004,10,"Gibernau, Sete","?",1
2004,10,"Rossi, Valentino","?",2
2004,10,"Biaggi, Max","?",3
2004,10,"Tamada, Makoto","?",4
2004,10,"Capirossi, Loris","?",5
2004,10,"Checa, Carlos","?",6
2004,10,"Edwards, Colin","?",7
2004,10,"Abe, Norick","?",8
2004,10,"Melandri, Marco","?",9
2004,10,"Roberts Jr, Kenny","?",10
2004,10,"Hodgson, Neil","?",11
2004,10,"Nakano, Shinya","?",12
2004,10,"Hofmann, Alex","?",13
2004,10,"Mcwilliams, Jeremy","?",14
2004,10,"Aoki, Nobuatsu","?",15
2004,10,"Pitt, Andrew","?",16
2004,10,"Fabrizio, Michel","?",17
2004,11,"Rossi, Valentino","?",1
2004,11,"Tamada, Makoto","?",2
2004,11,"Barros, Alex","?",3
2004,11,"Gibernau, Sete","?",4
2004,11,"Checa, Carlos","?",5
2004,11,"Hopkins, John","?",6
2004,11,"Capirossi, Loris","?",7
2004,11,"Bayliss, Troy","?",8
2004,11,"Edwards, Colin","?",9
2004,11,"Abe, Norick","?",10
2004,11,"Nakano, Shinya","?",11
2004,11,"Mcwilliams, Jeremy","?",12
2004,11,"Hofmann, Alex","?",13
2004,11,"Roberts Jr, Kenny","?",14
2004,11,"Aoki, Nobuatsu","?",15
2004,11,"Ellison, James","?",16
2004,11,"Biaggi, Max","?",-4
2004,12,"Tamada, Makoto","?",1
2004,12,"Rossi, Valentino","?",2
2004,12,"Nakano, Shinya","?",3
2004,12,"Barros, Alex","?",4
2004,12,"Melandri, Marco","?",5
2004,12,"Gibernau, Sete","?",6
2004,12,"Checa, Carlos","?",7
2004,12,"Hodgson, Neil","?",8
2004,12,"Xaus, Ruben","?",9
2004,12,"Hofmann, Alex","?",10
2004,12,"Jacque, Olivier","?",11
2004,12,"Mcwilliams, Jeremy","?",12
2004,12,"Byrne, Shane","?",13
2004,12,"Aoki, Nobuatsu","?",14
2004,12,"Ui, Youichi","?",15
2004,12,"Edwards, Colin","?",-4
2004,13,"Gibernau, Sete","?",1
2004,13,"Edwards, Colin","?",2
2004,13,"Xaus, Ruben","?",3
2004,13,"Barros, Alex","?",4
2004,13,"Hayden, Nicky","?",5
2004,13,"Biaggi, Max","?",6
2004,13,"Abe, Norick","?",7
2004,13,"Hopkins, John","?",8
2004,13,"Hofmann, Alex","?",9
2004,13,"Tamada, Makoto","?",10
2004,13,"Kagayama, Yukio","?",11
2004,13,"Haydon, James","?",12
2004,13,"Ellison, James","?",13
2004,14,"Rossi, Valentino","?",1
2004,14,"Biaggi, Max","?",2
2004,14,"Barros, Alex","?",3
2004,14,"Hayden, Nicky","?",4
2004,14,"Tamada, Makoto","?",5
2004,14,"Capirossi, Loris","?",6
2004,14,"Gibernau, Sete","?",7
2004,14,"Nakano, Shinya","?",8
2004,14,"Checa, Carlos","?",9
2004,14,"Bayliss, Troy","?",10
2004,14,"Edwards, Colin","?",11
2004,14,"Abe, Norick","?",12
2004,14,"Xaus, Ruben","?",13
2004,14,"Kagayama, Yukio","?",14
2004,14,"Mcwilliams, Jeremy","?",15
2004,14,"Mccoy, Garry","?",16
2004,14,"Aoki, Nobuatsu","?",17
2004,14,"Ellison, James","?",18
2004,14,"Ui, Youichi","?",19
2004,15,"Rossi, Valentino","?",1
2004,15,"Gibernau, Sete","?",2
2004,15,"Capirossi, Loris","?",3
2004,15,"Edwards, Colin","?",4
2004,15,"Barros, Alex","?",5
2004,15,"Hayden, Nicky","?",6
2004,15,"Biaggi, Max","?",7
2004,15,"Tamada, Makoto","?",8
2004,15,"Bayliss, Troy","?",9
2004,15,"Checa, Carlos","?",10
2004,15,"Xaus, Ruben","?",11
2004,15,"Nakano, Shinya","?",12
2004,15,"Hofmann, Alex","?",13
2004,15,"Mcwilliams, Jeremy","?",14
2004,15,"Hopkins, John","?",15
2004,15,"Lavilla, Gregorio","?",16
2004,15,"Abe, Norick","?",17
2004,15,"Hodgson, Neil","?",18
2004,15,"Aoki, Nobuatsu","?",19
2004,15,"Haydon, James","?",20
2004,15,"Ui, Youichi","?",21
2004,15,"Ellison, James","?",22
2004,16,"Rossi, Valentino","?",1
2004,16,"Biaggi, Max","?",2
2004,16,"Bayliss, Troy","?",3
2004,16,"Gibernau, Sete","?",4
2004,16,"Tamada, Makoto","?",5
2004,16,"Barros, Alex","?",6
2004,16,"Nakano, Shinya","?",7
2004,16,"Edwards, Colin","?",8
2004,16,"Capirossi, Loris","?",9
2004,16,"Abe, Norick","?",10
2004,16,"Hofmann, Alex","?",11
2004,16,"Hopkins, John","?",12
2004,16,"Mcwilliams, Jeremy","?",13
2004,16,"Checa, Carlos","?",14
2004,16,"Hodgson, Neil","?",15
2004,16,"Mccoy, Garry","?",16
2004,16,"Lavilla, Gregorio","?",17
2004,16,"Aoki, Nobuatsu","?",18
2004,16,"Ellison, James","?",19
2004,16,"Roberts, Kurtis","?",-2
2005,1,"Rossi, Valentino","Gauloises Yamaha Team",1
2005,1,"Gibernau, Sete","Movistar Honda MotoGP",2
2005,1,"Melandri, Marco","Movistar Honda MotoGP",3
2005,1,"Barros, Alex","Camel Honda",4
2005,1,"Nakano, Shinya","Kawasaki Racing Team",5
2005,1,"Bayliss, Troy","Camel Honda",6
2005,1,"Biaggi, Max","Repsol Honda Team",7
2005,1,"Tamada, Makoto","JIR Konica Minolta Honda",8
2005,1,"Edwards, Colin","Gauloises Yamaha Team",9
2005,1,"Checa, Carlos","Ducati Marlboro Team",10
2005,1,"Hofmann, Alex","Kawasaki Racing Team",11
2005,1,"Elias, Toni","Fortuna Yamaha Team",12
2005,1,"Capirossi, Loris","Ducati Marlboro Team",13
2005,1,"Hopkins, John","Team Suzuki MotoGP",14
2005,1,"Rolfo, Roberto","D’Antin MotoGP - Pramac",15
2005,1,"Ellison, James","Blata WCM",16
2005,1,"Battaini, Franco","Blata WCM",17
2005,1,"Xaus, Ruben","Fortuna Yamaha Team",18
2005,2,"Barros, Alex","Camel Honda",1
2005,2,"Rossi, Valentino","Gauloises Yamaha Team",2
2005,2,"Biaggi, Max","Repsol Honda Team",3
2005,2,"Melandri, Marco","Movistar Honda MotoGP",4
2005,2,"Checa, Carlos","Ducati Marlboro Team",5
2005,2,"Edwards, Colin","Gauloises Yamaha Team",6
2005,2,"Hayden, Nicky","Repsol Honda Team",7
2005,2,"Nakano, Shinya","Kawasaki Racing Team",8
2005,2,"Capirossi, Loris","Ducati Marlboro Team",9
2005,2,"Xaus, Ruben","Fortuna Yamaha Team",10
2005,2,"Bayliss, Troy","Camel Honda",11
2005,2,"Roberts, Kenny","Team Suzuki MotoGP",12
2005,2,"Rolfo, Roberto","D’Antin MotoGP - Pramac",13
2005,2,"Elias, Toni","Fortuna Yamaha Team",14
2005,2,"Ellison, James","Blata WCM",15
2005,2,"Byrne, Shane","Team Roberts",16
2005,3,"Rossi, Valentino","Gauloises Yamaha Team",1
2005,3,"Jacque, Olivier","Kawasaki Racing Team",2
2005,3,"Melandri, Marco","Movistar Honda MotoGP",3
2005,3,"Gibernau, Sete","Movistar Honda MotoGP",4
2005,3,"Biaggi, Max","Repsol Honda Team",5
2005,3,"Vd Goorbergh, Jurgen","Konica Minolta Honda",6
2005,3,"Hopkins, John","Team Suzuki MotoGP",7
2005,3,"Edwards, Colin","Gauloises Yamaha Team",8
2005,3,"Hayden, Nicky","Repsol Honda Team",9
2005,3,"Xaus, Ruben","Fortuna Yamaha Team",10
2005,3,"Barros, Alex","Camel Honda",11
2005,3,"Capirossi, Loris","Ducati Marlboro Team",12
2005,3,"Ellison, James","Blata WCM",13
2005,3,"Elias, Toni","Fortuna Yamaha Team",14
2005,3,"Ukawa, Tohru","Moriwaki Racing",15
2005,3,"Rolfo, Roberto","D’Antin MotoGP - Pramac",16
2005,4,"Rossi, Valentino","Gauloises Yamaha Team",1
2005,4,"Gibernau, Sete","Movistar Honda MotoGP",2
2005,4,"Edwards, Colin","Gauloises Yamaha Team",3
2005,4,"Melandri, Marco","Movistar Honda MotoGP",4
2005,4,"Biaggi, Max","Repsol Honda Team",5
2005,4,"Hayden, Nicky","Repsol Honda Team",6
2005,4,"Capirossi, Loris","Ducati Marlboro Team",7
2005,4,"Nakano, Shinya","Kawasaki Racing Team",8
2005,4,"Elias, Toni","Fortuna Yamaha Team",9
2005,4,"Bayliss, Troy","Camel Honda",10
2005,4,"Jacque, Olivier","Kawasaki Racing Team",11
2005,4,"Xaus, Ruben","Fortuna Yamaha Team",12
2005,4,"Roberts, Kenny","Team Suzuki MotoGP",13
2005,4,"Vd Goorbergh, Jurgen","Konica Minolta Honda",14
2005,4,"Rolfo, Roberto","Team D’Antin Pramac",15
2005,4,"Hopkins, John","Team Suzuki MotoGP",16
2005,4,"Battaini, Franco","Blata WCM",17
2005,4,"Byrne, Shane","Team Roberts",-4
2005,4,"Checa, Carlos","Ducati Marlboro Team",-4
2005,5,"Rossi, Valentino","Gauloises Yamaha Team",1
2005,5,"Biaggi, Max","Repsol Honda Team",2
2005,5,"Capirossi, Loris","Ducati Marlboro Team",3
2005,5,"Melandri, Marco","Movistar Honda MotoGP",4
2005,5,"Checa, Carlos","Ducati Marlboro Team",5
2005,5,"Hayden, Nicky","Repsol Honda Team",6
2005,5,"Barros, Alex","Camel Honda",7
2005,5,"Tamada, Makoto","Konica Minolta Honda",8
2005,5,"Edwards, Colin","Gauloises Yamaha Team",9
2005,5,"Nakano, Shinya","Kawasaki Racing Team",10
2005,5,"Hopkins, John","Team Suzuki MotoGP",11
2005,5,"Hofmann, Alex","Kawasaki Racing Team",12
2005,5,"Bayliss, Troy","Camel Honda",13
2005,5,"Xaus, Ruben","Fortuna Yamaha Team",14
2005,5,"Roberts, Kenny","Team Suzuki MotoGP",15
2005,5,"Byrne, Shane","Team Roberts",16
2005,5,"Rolfo, Roberto","Team D’Antin Pramac",17
2005,5,"Battaini, Franco","Blata WCM",18
2005,5,"Checa, David","Fortuna Yamaha Team",19
2005,5,"Ellison, James","Blata WCM",-4
2005,6,"Rossi, Valentino","Gauloises Yamaha Team",1
2005,6,"Gibernau, Sete","Movistar Honda MotoGP",2
2005,6,"Melandri, Marco","Movistar Honda MotoGP",3
2005,6,"Barros, Alex","Camel Honda",4
2005,6,"Hayden, Nicky","Repsol Honda Team",5
2005,6,"Biaggi, Max","Repsol Honda Team",6
2005,6,"Edwards, Colin","Gauloises Yamaha Team",7
2005,6,"Bayliss, Troy","Camel Honda",8
2005,6,"Nakano, Shinya","Kawasaki Racing Team",9
2005,6,"Xaus, Ruben","Fortuna Yamaha Team",10
2005,6,"Checa, Carlos","Ducati Marlboro Team",11
2005,6,"Capirossi, Loris","Ducati Marlboro Team",12
2005,6,"Checa, David","Fortuna Yamaha Team",13
2005,6,"Rolfo, Roberto","Team D’Antin Pramac",14
2005,6,"Roberts, Kenny","Team Suzuki MotoGP",15
2005,6,"Byrne, Shane","Team Roberts",16
2005,6,"Hofmann, Alex","Kawasaki Racing Team",17
2005,6,"Ellison, James","Blata WCM",18
2005,6,"Battaini, Franco","Blata WCM",19
2005,7,"Rossi, Valentino","Gauloises Yamaha Team",1
2005,7,"Melandri, Marco","Movistar Honda MotoGP",2
2005,7,"Edwards, Colin","Gauloises Yamaha Team",3
2005,7,"Hayden, Nicky","Repsol Honda Team",4
2005,7,"Gibernau, Sete","Movistar Honda MotoGP",5
2005,7,"Biaggi, Max","Repsol Honda Team",6
2005,7,"Barros, Alex","Camel Honda",7
2005,7,"Nakano, Shinya","Kawasaki Racing Team",8
2005,7,"Checa, Carlos","Ducati Marlboro Team",9
2005,7,"Capirossi, Loris","Ducati Marlboro Team",10
2005,7,"Bayliss, Troy","Camel Honda",11
2005,7,"Xaus, Ruben","Fortuna Yamaha Team",12
2005,7,"Hopkins, John","Team Suzuki MotoGP",13
2005,7,"Tamada, Makoto","Konica Minolta Honda",14
2005,7,"Checa, David","Fortuna Yamaha Team",15
2005,7,"Roberts, Kenny","Team Suzuki MotoGP",16
2005,7,"Byrne, Shane","Team Roberts",17
2005,7,"Rolfo, Roberto","Team D’Antin Pramac",18
2005,7,"Ellison, James","Blata WCM",19
2005,7,"Battaini, Franco","Blata WCM",20
2005,8,"Hayden, Nicky","Repsol Honda Team",1
2005,8,"Edwards, Colin","Yamaha Factory Racing",2
2005,8,"Rossi, Valentino","Yamaha Factory Racing",3
2005,8,"Biaggi, Max","Repsol Honda Team",4
2005,8,"Gibernau, Sete","Movistar Honda MotoGP",5
2005,8,"Bayliss, Troy","Honda Pons",6
2005,8,"Tamada, Makoto","Konica Minolta Honda",7
2005,8,"Hopkins, John","Red Bull Suzuki",8
2005,8,"Nakano, Shinya","Kawasaki Racing Team",9
2005,8,"Capirossi, Loris","Ducati Team",10
2005,8,"Xaus, Ruben","Fortuna Yamaha Team",11
2005,8,"Hofmann, Alex","Kawasaki Racing Team",12
2005,8,"Elias, Toni","Fortuna Yamaha Team",13
2005,8,"Roberts, Kenny","Red Bull Suzuki",14
2005,8,"Byrne, Shane","Team Roberts",15
2005,8,"Ellison, James","Blata WCM",16
2005,8,"Battaini, Franco","Blata WCM",17
2005,8,"Melandri, Marco","Movistar Honda MotoGP",-4
2005,8,"Barros, Alex","Honda Pons",-4
2005,9,"Rossi, Valentino","Gauloises Yamaha Team",1
2005,9,"Roberts, Kenny","Team Suzuki MotoGP",2
2005,9,"Barros, Alex","Camel Honda",3
2005,9,"Edwards, Colin","Gauloises Yamaha Team",4
2005,9,"Checa, Carlos","Ducati Marlboro Team",5
2005,9,"Capirossi, Loris","Ducati Marlboro Team",6
2005,9,"Tamada, Makoto","Konica Minolta Honda",7
2005,9,"Hofmann, Alex","Kawasaki Racing Team",8
2005,9,"Elias, Toni","Fortuna Yamaha Team",9
2005,9,"Rolfo, Roberto","Team D’Antin Pramac",10
2005,9,"Hopkins, John","Team Suzuki MotoGP",11
2005,10,"Rossi, Valentino","Gauloises Yamaha Team",1
2005,10,"Gibernau, Sete","Movistar Honda MotoGP",2
2005,10,"Hayden, Nicky","Repsol Honda Team",3
2005,10,"Biaggi, Max","Repsol Honda Team",4
2005,10,"Barros, Alex","Camel Honda",5
2005,10,"Nakano, Shinya","Kawasaki Racing Team",6
2005,10,"Melandri, Marco","Movistar Honda MotoGP",7
2005,10,"Edwards, Colin","Gauloises Yamaha Team",8
2005,10,"Capirossi, Loris","Ducati Marlboro Team",9
2005,10,"Tamada, Makoto","Konica Minolta Honda",10
2005,10,"Roberts, Kenny","Team Suzuki MotoGP",11
2005,10,"Elias, Toni","Fortuna Yamaha Team",12
2005,10,"Xaus, Ruben","Fortuna Yamaha Team",13
2005,10,"Rolfo, Roberto","Team D’Antin Pramac",14
2005,10,"Battaini, Franco","Blata WCM",15
2005,11,"Rossi, Valentino","?",1
2005,11,"Capirossi, Loris","?",2
2005,11,"Biaggi, Max","?",3
2005,11,"Barros, Alex","?",4
2005,11,"Hayden, Nicky","?",5
2005,11,"Melandri, Marco","?",6
2005,11,"Edwards, Colin","?",7
2005,11,"Checa, Carlos","?",8
2005,11,"Bayliss, Troy","?",9
2005,11,"Tamada, Makoto","?",10
2005,11,"Roberts Jr, Kenny","?",11
2005,11,"Nakano, Shinya","?",12
2005,11,"Hopkins, John","?",13
2005,11,"Elias, Toni","?",14
2005,11,"Hofmann, Alex","?",15
2005,11,"Aoki, Nobuatsu","?",16
2005,11,"Rolfo, Roberto","?",17
2005,11,"Xaus, Ruben","?",18
2005,11,"Ellison, James","?",19
2005,11,"Battaini, Franco","?",20
2005,12,"Capirossi, Loris","Ducati Marlboro Team",1
2005,12,"Biaggi, Max","Repsol Honda Team",2
2005,12,"Tamada, Makoto","Konica Minolta Honda",3
2005,12,"Checa, Carlos","Ducati Marlboro Team",4
2005,12,"Hopkins, John","Team Suzuki MotoGP",5
2005,12,"Edwards, Colin","Gauloises Yamaha Team",6
2005,12,"Hayden, Nicky","Repsol Honda Team",7
2005,12,"Roberts, Kenny","Team Suzuki MotoGP",8
2005,12,"Elias, Toni","Fortuna Yamaha Team",9
2005,12,"Xaus, Ruben","Fortuna Yamaha Team",10
2005,12,"Battaini, Franco","Blata WCM",11
2005,12,"Matsudo, Naoki","Moriwaki Racing",-4
2005,13,"Capirossi, Loris","Ducati Marlboro Team",1
2005,13,"Rossi, Valentino","Gauloises Yamaha Team",2
2005,13,"Checa, Carlos","Ducati Marlboro Team",3
2005,13,"Hayden, Nicky","Repsol Honda Team",4
2005,13,"Melandri, Marco","Movistar Honda MotoGP",5
2005,13,"Biaggi, Max","Repsol Honda Team",6
2005,13,"Roberts, Kenny","Team Suzuki MotoGP",7
2005,13,"Barros, Alex","Camel Honda",8
2005,13,"Hopkins, John","Team Suzuki MotoGP",9
2005,13,"Edwards, Colin","Gauloises Yamaha Team",10
2005,13,"Elias, Toni","Fortuna Yamaha Team",11
2005,13,"Tamada, Makoto","Konica Minolta Honda",12
2005,13,"Rolfo, Roberto","Team d’Antin Pramac",13
2005,13,"Byrne, Shane","Camel Honda",14
2005,13,"Xaus, Ruben","Fortuna Yamaha Team",15
2005,13,"Battaini, Franco","Blata WCM",16
2005,14,"Rossi, Valentino","Gauloises Yamaha Team",1
2005,14,"Melandri, Marco","Movistar Honda MotoGP",2
2005,14,"Hayden, Nicky","Repsol Honda Team",3
2005,14,"Edwards, Colin","Gauloises Yamaha Team",4
2005,14,"Gibernau, Sete","Movistar Honda MotoGP",5
2005,14,"Checa, Carlos","Ducati Marlboro Team",6
2005,14,"Nakano, Shinya","Kawasaki Racing Team",7
2005,14,"Elias, Toni","Fortuna Yamaha Team",8
2005,14,"Barros, Alex","Camel Honda",9
2005,14,"Capirossi, Loris","Ducati Marlboro Team",10
2005,14,"Roberts, Kenny","Team Suzuki MotoGP",11
2005,14,"Rolfo, Roberto","Team d’Antin Pramac",12
2005,14,"Byrne, Shane","Camel Honda",13
2005,14,"Xaus, Ruben","Fortuna Yamaha Team",14
2005,14,"Ellison, James","Blata WCM",15
2005,14,"Battaini, Franco","Blata WCM",16
2005,14,"Hopkins, John","Team Suzuki MotoGP",17
2005,15,"Rossi, Valentino","Gauloises Yamaha Team",1
2005,15,"Hayden, Nicky","Repsol Honda Team",2
2005,15,"Checa, Carlos","Ducati Marlboro Team",3
2005,15,"Melandri, Marco","Movistar Honda MotoGP",4
2005,15,"Gibernau, Sete","Movistar Honda MotoGP",5
2005,15,"Edwards, Colin","Gauloises Yamaha Team",6
2005,15,"Nakano, Shinya","Kawasaki Racing Team",7
2005,15,"Tamada, Makoto","Konica Minolta Honda",8
2005,15,"Elias, Toni","Fortuna Yamaha Team",9
2005,15,"Hopkins, John","Team Suzuki MotoGP",10
2005,15,"Vermeulen, Chris","Camel Honda",11
2005,15,"Xaus, Ruben","Fortuna Yamaha Team",12
2005,15,"Rolfo, Roberto","Team d’Antin Pramac",13
2005,15,"Ellison, James","Blata WCM",14
2005,15,"Battaini, Franco","Blata WCM",15
2005,15,"Jacque, Olivier","Kawasaki Racing Team",16
2005,15,"Biaggi, Max","Repsol Honda Team",-4
2005,16,"Melandri, Marco","Movistar Honda MotoGP",1
2005,16,"Rossi, Valentino","Gauloises Yamaha Team",2
2005,16,"Hayden, Nicky","Repsol Honda Team",3
2005,16,"Gibernau, Sete","Movistar Honda MotoGP",4
2005,16,"Checa, Carlos","Ducati Marlboro Team",5
2005,16,"Elias, Toni","Fortuna Yamaha Team",6
2005,16,"Edwards, Colin","Gauloises Yamaha Team",7
2005,16,"Tamada, Makoto","Konica Minolta Honda",8
2005,16,"Barros, Alex","Camel Honda",9
2005,16,"Nakano, Shinya","Kawasaki Racing Team",10
2005,16,"Vermeulen, Chris","Camel Honda",11
2005,16,"Biaggi, Max","Repsol Honda Team",12
2005,16,"Jacque, Olivier","Kawasaki Racing Team",13
2005,16,"Xaus, Ruben","Fortuna Yamaha Team",14
2005,16,"Hopkins, John","Team Suzuki MotoGP",15
2005,16,"Rolfo, Roberto","Team d’Antin Pramac",16
2005,16,"Battaini, Franco","Blata WCM",17
2005,16,"Ellison, James","Blata WCM",18
2005,16,"Ito, Shinichi","Ducati Marlboro Team",-3
2005,17,"Melandri, Marco","Movistar Honda MotoGP",1
2005,17,"Hayden, Nicky","Repsol Honda Team",2
2005,17,"Rossi, Valentino","Yamaha Factory Racing",3
2005,17,"Checa, Carlos","Ducati Marlboro Team",4
2005,17,"Barros, Alex","Camel Honda",5
2005,17,"Biaggi, Max","Repsol Honda Team",6
2005,17,"Capirossi, Loris","Ducati Marlboro Team",7
2005,17,"Edwards, Colin","Yamaha Factory Racing",8
2005,17,"Tamada, Makoto","Konica Minolta Honda",9
2005,17,"Elias, Toni","Fortuna Yamaha Team",10
2005,17,"Nakano, Shinya","Kawasaki Racing Team",11
2005,17,"Kiyonari, Ryuichi","Camel Honda",12
2005,17,"Hopkins, John","Team Suzuki MotoGP",13
2005,17,"Hofmann, Alex","Kawasaki Racing Team",14
2005,17,"Xaus, Ruben","Fortuna Yamaha Team",15
2005,17,"Battaini, Franco","Blata WCM",16
2005,17,"Rolfo, Roberto","Team d’Antin Pramac",-4
2006,1,"Capirossi, Loris","Ducati Marlboro Team",1
2006,1,"Pedrosa, Dani","Repsol Honda Team",2
2006,1,"Hayden, Nicky","Repsol Honda Team",3
2006,1,"Elias, Toni","Fortuna Honda",4
2006,1,"Melandri, Marco","Fortuna Honda",5
2006,1,"Stoner, Casey","Honda LCR",6
2006,1,"Nakano, Shinya","Kawasaki Racing Team",7
2006,1,"Roberts Jr, Kenny","Team Roberts",8
2006,1,"Hopkins, John","Rizla Suzuki MotoGP",9
2006,1,"Tamada, Makoto","Konica Minolta Honda",10
2006,1,"Edwards, Colin","Camel Yamaha Team",11
2006,1,"Vermeulen, Chris","Rizla Suzuki MotoGP",12
2006,1,"Checa, Carlos","Tech 3 Yamaha",13
2006,1,"Rossi, Valentino","Camel Yamaha Team",14
2006,1,"Hofmann, Alex","Pramac d'Antín MotoGP",15
2006,1,"Ellison, James","Tech 3 Yamaha",16
2006,2,"Rossi, Valentino","Camel Yamaha Team",1
2006,2,"Hayden, Nicky","Repsol Honda Team",2
2006,2,"Capirossi, Loris","Ducati Marlboro Team",3
2006,2,"Gibernau, Sete","Ducati Marlboro Team",4
2006,2,"Stoner, Casey","Honda LCR",5
2006,2,"Pedrosa, Dani","Repsol Honda Team",6
2006,2,"Melandri, Marco","Fortuna Honda",7
2006,2,"Elias, Toni","Fortuna Honda",8
2006,2,"Edwards, Colin","Camel Yamaha Team",9
2006,2,"Roberts Jr, Kenny","Team Roberts",10
2006,2,"Nakano, Shinya","Kawasaki Racing Team",11
2006,2,"Checa, Carlos","Tech 3 Yamaha",12
2006,2,"Ellison, James","Tech 3 Yamaha",13
2006,2,"Tamada, Makoto","Konica Minolta Honda",14
2006,2,"Hofmann, Alex","Pramac d'Antín MotoGP",15
2006,2,"Cardoso, Jose Luis","Pramac d'Antín MotoGP",16
2006,2,"De Puniet, Randy","Kawasaki Racing Team",-4
2006,3,"Melandri, Marco","Fortuna Honda",1
2006,3,"Stoner, Casey","Honda LCR",2
2006,3,"Hayden, Nicky","Repsol Honda Team",3
2006,3,"Rossi, Valentino","Camel Yamaha Team",4
2006,3,"Elias, Toni","Fortuna Honda",5
2006,3,"Capirossi, Loris","Ducati Marlboro Team",6
2006,3,"Vermeulen, Chris","Rizla Suzuki MotoGP",7
2006,3,"Nakano, Shinya","Kawasaki Racing Team",8
2006,3,"Edwards, Colin","Camel Yamaha Team",9
2006,3,"Tamada, Makoto","Konica Minolta Honda",10
2006,3,"Gibernau, Sete","Ducati Marlboro Team",11
2006,3,"De Puniet, Randy","Kawasaki Racing Team",12
2006,3,"Roberts Jr, Kenny","Team Roberts",13
2006,3,"Pedrosa, Dani","Repsol Honda Team",14
2006,3,"Checa, Carlos","Tech 3 Yamaha",15
2006,3,"Hofmann, Alex","Pramac d'Antín MotoGP",16
2006,3,"Hopkins, John","Rizla Suzuki MotoGP",17
2006,3,"Ellison, James","Tech 3 Yamaha",18
2006,3,"Cardoso, Jose Luis","Pramac d'Antín MotoGP",-5
2006,4,"Pedrosa, Dani","Repsol Honda Team",1
2006,4,"Hayden, Nicky","Repsol Honda Team",2
2006,4,"Edwards, Colin","Camel Yamaha Team",3
2006,4,"Hopkins, John","Rizla Suzuki MotoGP",4
2006,4,"Stoner, Casey","Honda LCR",5
2006,4,"Tamada, Makoto","Konica Minolta Honda",6
2006,4,"Melandri, Marco","Fortuna Honda",7
2006,4,"Capirossi, Loris","Ducati Marlboro Team",8
2006,4,"Gibernau, Sete","Ducati Marlboro Team",9
2006,4,"Nakano, Shinya","Kawasaki Racing Team",10
2006,4,"Elias, Toni","Fortuna Honda",11
2006,4,"De Puniet, Randy","Kawasaki Racing Team",12
2006,4,"Roberts Jr, Kenny","Team Roberts",13
2006,4,"Checa, Carlos","Tech 3 Yamaha",14
2006,4,"Hofmann, Alex","Pramac d'Antín MotoGP",15
2006,4,"Ellison, James","Tech 3 Yamaha",16
2006,4,"Cardoso, Jose Luis","Pramac d'Antín MotoGP",17
2006,5,"Melandri, Marco","Fortuna Honda",1
2006,5,"Capirossi, Loris","Ducati Marlboro Team",2
2006,5,"Pedrosa, Dani","Repsol Honda Team",3
2006,5,"Stoner, Casey","Honda LCR",4
2006,5,"Hayden, Nicky","Repsol Honda Team",5
2006,5,"Edwards, Colin","Camel Yamaha Team",6
2006,5,"Tamada, Makoto","Konica Minolta Honda",7
2006,5,"Gibernau, Sete","Ducati Marlboro Team",8
2006,5,"Elias, Toni","Fortuna Honda",9
2006,5,"Vermeulen, Chris","Rizla Suzuki MotoGP",10
2006,5,"Checa, Carlos","Tech 3 Yamaha",11
2006,5,"Nakano, Shinya","Kawasaki Racing Team",12
2006,5,"Hofmann, Alex","Pramac d'Antín MotoGP",13
2006,5,"Ellison, James","Tech 3 Yamaha",14
2006,5,"Hopkins, John","Rizla Suzuki MotoGP",15
2006,5,"De Puniet, Randy","Kawasaki Racing Team",-4
2006,6,"Rossi, Valentino","Camel Yamaha Team",1
2006,6,"Capirossi, Loris","Ducati Marlboro Team",2
2006,6,"Hayden, Nicky","Repsol Honda Team",3
2006,6,"Pedrosa, Dani","Repsol Honda Team",4
2006,6,"Gibernau, Sete","Ducati Marlboro Team",5
2006,6,"Melandri, Marco","Fortuna Honda",6
2006,6,"Elias, Toni","Fortuna Honda",7
2006,6,"Roberts Jr, Kenny","Team Roberts",8
2006,6,"Tamada, Makoto","Konica Minolta Honda",9
2006,6,"Hopkins, John","Rizla Suzuki MotoGP",10
2006,6,"Nakano, Shinya","Kawasaki Racing Team",11
2006,6,"Edwards, Colin","Camel Yamaha Team",12
2006,6,"De Puniet, Randy","Kawasaki Racing Team",13
2006,6,"Vermeulen, Chris","Rizla Suzuki MotoGP",14
2006,6,"Checa, Carlos","Tech 3 Yamaha",15
2006,6,"Ellison, James","Tech 3 Yamaha",16
2006,6,"Cardoso, Jose Luis","Pramac d'Antín MotoGP",17
2006,7,"Rossi, Valentino","Camel Yamaha Team",1
2006,7,"Hayden, Nicky","Repsol Honda Team",2
